Temperature,Clone.plate,Replicate,Pregrowth.OD,Date,Sample.well,Population.ID,Clone.ID,Mating.type,ade6.allele,Evolution.treatment,Population.size,Experiment.ID,k,r,maxOD,genotype,Observation,Kasvu
Fast 30-38,1,1,1.382,17.8.2023,67,128,128.1,h-,M210,Fast,24,189,1.23,0.36,1.417,h-M210,Fast 30-38 1 1 67,
Fast 30-38,1,1,1.424,17.8.2023,68,120,120.1,h+,M216,Fast,24,157,1.3,0.33,1.497,h+M216,Fast 30-38 1 1 68,
Fast 30-38,1,1,1.568,17.8.2023,69,83,83.1,h-,M216,Slow,24,9,1.34,0.29,1.509,h-M216,Fast 30-38 1 1 69,
Fast 30-38,1,1,1.611,17.8.2023,70,155,155.1,h+,M210,Extreme,24,297,1.23,0.39,1.384,h+M210,Fast 30-38 1 1 70,
Fast 30-38,1,1,1.632,17.8.2023,71,100,100.1,h-,M210,Mean,24,77,1.33,0.36,1.495,h-M210,Fast 30-38 1 1 71,
Fast 30-38,1,1,1.621,17.8.2023,72,90,90.1,h+,M210,Slow,24,37,1.36,0.48,1.512,h+M210,Fast 30-38 1 1 72,
Fast 30-38,1,1,1.679,17.8.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.36,0.34,1.517,h+M216,Fast 30-38 1 1 73,
Fast 30-38,1,1,1.596,17.8.2023,74,149,149.1,h-,M216,Extreme,24,273,1.28,0.29,1.461,h-M216,Fast 30-38 1 1 74,
Fast 30-38,1,1,1.664,17.8.2023,75,158,158.1,h-,M210,Extreme,24,309,1.36,0.31,1.528,h-M210,Fast 30-38 1 1 75,
Fast 30-38,1,1,1.544,17.8.2023,76,105,105.1,h+,M216,Mean,24,97,1.29,0.36,1.498,h+M216,Fast 30-38 1 1 76,
Fast 30-38,1,1,1.618,17.8.2023,77,125,125.1,h+,M216,Fast,24,177,1.24,0.4,1.409,h+M216,Fast 30-38 1 1 77,
Fast 30-38,1,1,1.573,17.8.2023,78,126,126.1,h-,M210,Fast,24,181,1.27,0.26,1.436,h-M210,Fast 30-38 1 1 78,
Fast 30-38,1,1,1.558,17.8.2023,80,137,137.1,h+,M216,Intermediate,24,225,1.32,0.33,1.501,h+M216,Fast 30-38 1 1 80,
Fast 30-38,1,1,1.611,17.8.2023,81,87,87.1,h+,M210,Slow,24,25,1.36,0.36,1.506,h+M210,Fast 30-38 1 1 81,
Fast 30-38,1,1,1.688,17.8.2023,82,88,88.1,h+,M216,Slow,24,29,1.34,0.3,1.48,h+M216,Fast 30-38 1 1 82,
Fast 30-38,1,1,1.687,17.8.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.27,0.37,1.413,h-M216,Fast 30-38 1 1 83,
Fast 30-38,1,1,1.682,17.8.2023,84,107,107.1,h+,M210,Mean,24,105,1.41,0.38,1.555,h+M210,Fast 30-38 1 1 84,
Fast 30-38,1,1,1.616,17.8.2023,85,160,160.1,h-,M210,Extreme,24,317,1.3,0.29,1.458,h-M210,Fast 30-38 1 1 85,
Fast 30-38,1,1,1.802,17.8.2023,86,92,92.1,h-,M216,Slow,24,45,1.37,0.28,1.532,h-M216,Fast 30-38 1 1 86,
Fast 30-38,1,1,1.58,17.8.2023,87,112,112.1,h-,M210,Mean,24,125,1.32,0.33,1.483,h-M210,Fast 30-38 1 1 87,
Fast 30-38,1,1,1.678,17.8.2023,88,101,101.1,h-,M216,Mean,24,81,1.18,0.28,1.318,h-M216,Fast 30-38 1 1 88,
Fast 30-38,1,1,1.556,17.8.2023,89,106,106.1,h+,M210,Mean,24,101,1.3,0.37,1.464,h+M210,Fast 30-38 1 1 89,
Fast 30-38,1,1,1.47,17.8.2023,90,111,111.1,h-,M210,Mean,24,121,1.35,0.32,1.529,h-M210,Fast 30-38 1 1 90,
Fast 30-38,1,1,1.636,17.8.2023,91,159,159.1,h-,M210,Extreme,24,313,1.32,0.32,1.481,h-M210,Fast 30-38 1 1 91,
Fast 30-38,1,1,1.538,17.8.2023,92,132,132.1,h-,M210,Intermediate,24,205,1.32,0.33,1.497,h-M210,Fast 30-38 1 1 92,
Fast 30-38,1,1,1.658,17.8.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.32,0.35,1.473,h-M210,Fast 30-38 1 1 93,
Fast 30-38,1,1,1.443,17.8.2023,94,156,156.1,h-,M216,Extreme,24,301,1.35,0.26,1.543,h-M216,Fast 30-38 1 1 94,
Fast 30-38,1,1,1.651,17.8.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.44,0.31,1.643,h+M210,Fast 30-38 1 1 95,
Fast 30-38,1,1,1.464,17.8.2023,96,86,86.1,h+,M210,Slow,24,21,1.33,0.33,1.521,h+M210,Fast 30-38 1 1 96,
Fast 30-38,1,1,1.559,17.8.2023,97,93,93.1,h+,M216,Slow,24,49,1.33,0.39,1.523,h+M216,Fast 30-38 1 1 97,
Fast 30-38,1,1,1.67,17.8.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.43,0.32,1.575,h-M216,Fast 30-38 1 1 98,
Fast 30-38,1,1,1.594,17.8.2023,99,141,141.1,h+,M216,Intermediate,24,241,1.33,0.4,1.495,h+M216,Fast 30-38 1 1 99,
Fast 30-38,1,1,1.42,17.8.2023,100,89,89.1,h+,M216,Slow,24,33,1.29,0.34,1.496,h+M216,Fast 30-38 1 1 100,
Fast 30-38,1,2,1.454,17.8.2023,1,115,115.1,h-,M216,Fast,24,137,1.34,0.28,1.495,h-M216,Fast 30-38 1 2 1,
Fast 30-38,1,2,1.459,17.8.2023,2,99,99.1,h-,M216,Mean,24,73,1.43,0.27,1.592,h-M216,Fast 30-38 1 2 2,
Fast 30-38,1,2,1.589,17.8.2023,3,81,81.1,h+,M216,Slow,24,1,1.38,0.28,1.543,h+M216,Fast 30-38 1 2 3,
Fast 30-38,1,2,1.671,17.8.2023,4,anc,anc_h+_M216,h+,M216,anc,anc,322,1.46,0.32,1.603,h+M216,Fast 30-38 1 2 4,
Fast 30-38,1,2,0.269,17.8.2023,6,anc,anc_h- _M210,h-,M210,anc,anc,371,0.48,0.27,0.63,h-M210,Fast 30-38 1 2 6,
Fast 30-38,1,2,1.615,17.8.2023,7,95,95.1,h-,M210,Slow,24,57,1.46,0.43,1.613,h-M210,Fast 30-38 1 2 7,
Fast 30-38,1,2,1.536,17.8.2023,8,157,157.1,h+,M216,Extreme,24,305,1.47,0.29,1.655,h+M216,Fast 30-38 1 2 8,
Fast 30-38,1,2,1.491,17.8.2023,9,151,151.1,h+,M210,Extreme,24,281,1.36,0.37,1.55,h+M210,Fast 30-38 1 2 9,
Fast 30-38,1,2,1.659,17.8.2023,10,122,122.1,h+,M210,Fast,24,165,1.38,0.4,1.558,h+M210,Fast 30-38 1 2 10,
Fast 30-38,1,2,1.492,17.8.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,1.37,0.33,1.497,h+M210,Fast 30-38 1 2 11,
Fast 30-38,1,2,1.663,17.8.2023,12,127,127.1,h-,M210,Fast,24,185,1.41,0.33,1.603,h-M210,Fast 30-38 1 2 12,
Fast 30-38,1,2,1.683,17.8.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.52,0.33,1.649,h-M216,Fast 30-38 1 2 13,
Fast 30-38,1,2,1.626,17.8.2023,14,152,152.1,h+,M216,Extreme,24,285,1.42,0.3,1.574,h+M216,Fast 30-38 1 2 14,
Fast 30-38,1,2,1.696,17.8.2023,15,82,82.1,h-,M216,Slow,24,5,1.44,0.42,1.581,h-M216,Fast 30-38 1 2 15,
Fast 30-38,1,2,1.556,17.8.2023,16,118,118.1,h+,M210,Fast,24,149,1.36,0.26,1.534,h+M210,Fast 30-38 1 2 16,
Fast 30-38,1,2,1.695,17.8.2023,17,148,148.1,h-,M210,Extreme,24,269,1.5,0.33,1.673,h-M210,Fast 30-38 1 2 17,
Fast 30-38,1,2,0.953,17.8.2023,18,110,110.1,h-,M210,Mean,24,117,1.33,0.26,1.512,h-M210,Fast 30-38 1 2 18,
Fast 30-38,1,2,1.465,17.8.2023,19,113,113.1,h+,M216,Fast,24,129,1.33,0.31,1.501,h+M216,Fast 30-38 1 2 19,
Fast 30-38,1,2,1.517,17.8.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.47,0.31,1.643,h+M210,Fast 30-38 1 2 20,
Fast 30-38,1,2,1.29,17.8.2023,21,119,119.1,h+,M210,Fast,24,153,1.31,0.4,1.525,h+M210,Fast 30-38 1 2 21,
Fast 30-38,1,2,1.535,17.8.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.36,0.43,1.517,h+M210,Fast 30-38 1 2 22,
Fast 30-38,1,2,1.542,17.8.2023,23,102,102.1,h+,M210,Mean,24,85,1.24,0.32,1.454,h+M210,Fast 30-38 1 2 23,
Fast 30-38,1,2,1.758,17.8.2023,24,147,147.1,h-,M216,Extreme,24,265,1.45,0.34,1.647,h-M216,Fast 30-38 1 2 24,
Fast 30-38,1,2,1.366,17.8.2023,25,114,114.1,h-,M216,Fast,24,133,1.24,0.33,1.432,h-M216,Fast 30-38 1 2 25,
Fast 30-38,1,2,1.437,17.8.2023,26,108,108.1,h-,M216,Mean,24,109,1.31,0.4,1.483,h-M216,Fast 30-38 1 2 26,
Fast 30-38,1,2,1.53,17.8.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.34,0.3,1.495,h-M216,Fast 30-38 1 2 27,
Fast 30-38,1,2,1.476,17.8.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.34,0.3,1.495,h+M216,Fast 30-38 1 2 28,
Fast 30-38,1,2,1.5,17.8.2023,29,146,146.1,h-,M216,Extreme,24,261,1.32,0.26,1.471,h-M216,Fast 30-38 1 2 29,
Fast 30-38,1,2,1.523,17.8.2023,30,124,124.1,h-,M216,Fast,24,173,1.36,0.29,1.51,h-M216,Fast 30-38 1 2 30,
Fast 30-38,1,2,1.677,17.8.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.42,0.33,1.556,h+M216,Fast 30-38 1 2 31,
Fast 30-38,1,2,1.526,17.8.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.27,0.32,1.433,h+M210,Fast 30-38 1 2 33,
Fast 30-38,1,2,1.603,17.8.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.33,0.33,1.469,h+M210,Fast 30-38 1 2 34,
Fast 30-38,1,2,1.528,17.8.2023,35,85,85.1,h-,M216,Slow,24,17,1.16,0.38,1.346,h-M216,Fast 30-38 1 2 35,
Fast 30-38,1,2,1.579,17.8.2023,36,153,153.1,h+,M216,Extreme,24,289,1.33,0.37,1.496,h+M216,Fast 30-38 1 2 36,
Fast 30-38,1,2,1.736,17.8.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,1.4,0.33,1.541,h-M210,Fast 30-38 1 2 37,
Fast 30-38,1,2,1.74,17.8.2023,38,140,140.1,h-,M216,Intermediate,24,237,1.45,0.57,1.624,h-M216,Fast 30-38 1 2 38,
Fast 30-38,1,2,1.563,17.8.2023,39,143,143.1,h-,M210,Intermediate,24,249,1.36,0.36,1.494,h-M210,Fast 30-38 1 2 39,
Fast 30-38,1,2,1.573,17.8.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.41,0.36,1.593,h-M210,Fast 30-38 1 2 40,
Fast 30-38,1,2,1.581,17.8.2023,41,123,123.1,h+,M210,Fast,24,169,1.32,0.35,1.51,h+M210,Fast 30-38 1 2 41,
Fast 30-38,1,2,1.559,17.8.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.38,0.38,1.547,h+M210,Fast 30-38 1 2 42,
Fast 30-38,1,2,1.464,17.8.2023,43,150,150.1,h+,M210,Extreme,24,277,1.26,0.3,1.429,h+M210,Fast 30-38 1 2 43,
Fast 30-38,1,2,1.453,17.8.2023,44,116,116.1,h-,M210,Fast,24,141,1.26,0.33,1.436,h-M210,Fast 30-38 1 2 44,
Fast 30-38,1,2,1.612,17.8.2023,45,121,121.1,h+,M216,Fast,24,161,1.28,0.37,1.446,h+M216,Fast 30-38 1 2 45,
Fast 30-38,1,2,1.471,17.8.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.32,0.3,1.522,h-M216,Fast 30-38 1 2 46,
Fast 30-38,1,2,1.632,17.8.2023,47,91,91.1,h+,M210,Slow,24,41,1.32,0.39,1.469,h+M210,Fast 30-38 1 2 47,
Fast 30-38,1,2,1.76,17.8.2023,48,104,104.1,h+,M216,Mean,24,93,1.32,0.35,1.477,h+M216,Fast 30-38 1 2 48,
Fast 30-38,1,2,1.565,17.8.2023,49,94,94.1,h-,M210,Slow,24,53,1.34,0.38,1.482,h-M210,Fast 30-38 1 2 49,
Fast 30-38,1,2,1.345,17.8.2023,50,154,154.1,h+,M210,Extreme,24,293,1.29,0.48,1.461,h+M210,Fast 30-38 1 2 50,
Fast 30-38,1,2,1.869,17.8.2023,52,136,136.1,h+,M216,Intermediate,24,221,1.39,0.38,1.595,h+M216,Fast 30-38 1 2 52,
Fast 30-38,1,2,1.718,17.8.2023,53,anc,anc_h-_M216,h-,M216,anc,anc,324,1.36,0.36,1.51,h-M216,Fast 30-38 1 2 53,
Fast 30-38,1,2,1.19,17.8.2023,54,97,97.1,h+,M216,Mean,24,65,1.24,0.39,1.441,h+M216,Fast 30-38 1 2 54,
Fast 30-38,1,2,1.488,17.8.2023,55,98,98.1,h-,M216,Mean,24,69,1.35,0.32,1.517,h-M216,Fast 30-38 1 2 55,
Fast 30-38,1,2,1.566,17.8.2023,56,103,103.1,h+,M210,Mean,24,89,1.33,0.3,1.497,h+M210,Fast 30-38 1 2 56,
Fast 30-38,1,2,1.607,17.8.2023,57,anc,anc_h- _M210,h-,M210,anc,anc,387,1.42,0.32,1.556,h-M210,Fast 30-38 1 2 57,
Fast 30-38,1,2,1.543,17.8.2023,58,84,84.1,h-,M210,Slow,24,13,1.22,0.31,1.402,h-M210,Fast 30-38 1 2 58,
Fast 30-38,1,2,1.663,17.8.2023,59,145,145.1,h+,M216,Extreme,24,257,1.44,0.33,1.631,h+M216,Fast 30-38 1 2 59,
Fast 30-38,1,2,1.476,17.8.2023,60,133,133.1,h-,M216,Intermediate,24,209,1.29,0.39,1.47,h-M216,Fast 30-38 1 2 60,
Fast 30-38,1,2,1.462,17.8.2023,61,117,117.1,h-,M216,Fast,24,145,1.28,0.34,1.437,h-M216,Fast 30-38 1 2 61,
Fast 30-38,1,2,1.751,17.8.2023,62,109,109.1,h+,M216,Mean,24,113,1.38,0.4,1.572,h+M216,Fast 30-38 1 2 62,
Fast 30-38,1,2,1.719,17.8.2023,63,anc,anc_h+_M210,h+,M210,anc,anc,321,1.39,0.33,1.537,h+M210,Fast 30-38 1 2 63,
Fast 30-38,1,2,1.438,17.8.2023,64,96,96.1,h-,M210,Slow,24,61,1.09,0.37,1.25,h-M210,Fast 30-38 1 2 64,
Fast 30-38,1,2,1.598,17.8.2023,65,144,144.1,h-,M210,Intermediate,24,253,1.22,0.33,1.407,h-M210,Fast 30-38 1 2 65,
Fast 30-38,1,2,1.722,17.8.2023,66,anc,anc_h+_M216,h+,M216,anc,anc,338,1.43,0.34,1.574,h+M216,Fast 30-38 1 2 66,
Fast 30-38,1,2,1.382,17.8.2023,67,128,128.1,h-,M210,Fast,24,189,1.24,0.4,1.431,h-M210,Fast 30-38 1 2 67,
Fast 30-38,1,2,1.424,17.8.2023,68,120,120.1,h+,M216,Fast,24,157,1.27,0.34,1.479,h+M216,Fast 30-38 1 2 68,
Fast 30-38,1,2,1.568,17.8.2023,69,83,83.1,h-,M216,Slow,24,9,1.15,0.42,1.311,h-M216,Fast 30-38 1 2 69,
Fast 30-38,1,2,1.611,17.8.2023,70,155,155.1,h+,M210,Extreme,24,297,1.36,0.36,1.532,h+M210,Fast 30-38 1 2 70,
Fast 30-38,1,2,1.632,17.8.2023,71,100,100.1,h-,M210,Mean,24,77,1.22,0.37,1.385,h-M210,Fast 30-38 1 2 71,
Fast 30-38,1,2,1.621,17.8.2023,72,90,90.1,h+,M210,Slow,24,37,1.32,0.37,1.468,h+M210,Fast 30-38 1 2 72,
Fast 30-38,1,2,1.679,17.8.2023,73,anc,anc_h+_M216,h+,M216,anc,anc,370,1.39,0.34,1.532,h+M216,Fast 30-38 1 2 73,
Fast 30-38,1,2,1.596,17.8.2023,74,149,149.1,h-,M216,Extreme,24,273,1.36,0.3,1.547,h-M216,Fast 30-38 1 2 74,
Fast 30-38,1,2,1.664,17.8.2023,75,158,158.1,h-,M210,Extreme,24,309,1.39,0.29,1.555,h-M210,Fast 30-38 1 2 75,
Fast 30-38,1,2,1.544,17.8.2023,76,105,105.1,h+,M216,Mean,24,97,1.33,0.21,1.532,h+M216,Fast 30-38 1 2 76,
Fast 30-38,1,2,1.618,17.8.2023,77,125,125.1,h+,M216,Fast,24,177,1.28,0.45,1.462,h+M216,Fast 30-38 1 2 77,
Fast 30-38,1,2,1.573,17.8.2023,78,126,126.1,h-,M210,Fast,24,181,1.28,0.26,1.423,h-M210,Fast 30-38 1 2 78,
Fast 30-38,1,2,1.558,17.8.2023,80,137,137.1,h+,M216,Intermediate,24,225,1.37,0.3,1.552,h+M216,Fast 30-38 1 2 80,
Fast 30-38,1,2,1.611,17.8.2023,81,87,87.1,h+,M210,Slow,24,25,1.25,0.3,1.401,h+M210,Fast 30-38 1 2 81,
Fast 30-38,1,2,1.688,17.8.2023,82,88,88.1,h+,M216,Slow,24,29,1.36,0.38,1.562,h+M216,Fast 30-38 1 2 82,
Fast 30-38,1,2,1.687,17.8.2023,83,anc,anc_h-_M216,h-,M216,anc,anc,340,1.3,0.37,1.446,h-M216,Fast 30-38 1 2 83,
Fast 30-38,1,2,1.682,17.8.2023,84,107,107.1,h+,M210,Mean,24,105,1.36,0.39,1.515,h+M210,Fast 30-38 1 2 84,
Fast 30-38,1,2,1.616,17.8.2023,85,160,160.1,h-,M210,Extreme,24,317,1.36,0.26,1.527,h-M210,Fast 30-38 1 2 85,
Fast 30-38,1,2,1.802,17.8.2023,86,92,92.1,h-,M216,Slow,24,45,1.39,0.43,1.62,h-M216,Fast 30-38 1 2 86,
Fast 30-38,1,2,1.58,17.8.2023,87,112,112.1,h-,M210,Mean,24,125,1.36,0.32,1.533,h-M210,Fast 30-38 1 2 87,
Fast 30-38,1,2,1.678,17.8.2023,88,101,101.1,h-,M216,Mean,24,81,1.19,0.32,1.338,h-M216,Fast 30-38 1 2 88,
Fast 30-38,1,2,1.556,17.8.2023,89,106,106.1,h+,M210,Mean,24,101,1.36,0.32,1.513,h+M210,Fast 30-38 1 2 89,
Fast 30-38,1,2,1.47,17.8.2023,90,111,111.1,h-,M210,Mean,24,121,1.34,0.34,1.524,h-M210,Fast 30-38 1 2 90,
Fast 30-38,1,2,1.636,17.8.2023,91,159,159.1,h-,M210,Extreme,24,313,1.35,0.32,1.51,h-M210,Fast 30-38 1 2 91,
Fast 30-38,1,2,1.538,17.8.2023,92,132,132.1,h-,M210,Intermediate,24,205,1.34,0.37,1.521,h-M210,Fast 30-38 1 2 92,
Fast 30-38,1,2,1.658,17.8.2023,93,anc,anc_h- _M210,h-,M210,anc,anc,339,1.38,0.33,1.528,h-M210,Fast 30-38 1 2 93,
Fast 30-38,1,2,1.443,17.8.2023,94,156,156.1,h-,M216,Extreme,24,301,1.29,0.33,1.502,h-M216,Fast 30-38 1 2 94,
Fast 30-38,1,2,1.651,17.8.2023,95,anc,anc_h+_M210,h+,M210,anc,anc,369,1.45,0.32,1.581,h+M210,Fast 30-38 1 2 95,
Fast 30-38,1,2,1.464,17.8.2023,96,86,86.1,h+,M210,Slow,24,21,1.32,0.26,1.509,h+M210,Fast 30-38 1 2 96,
Fast 30-38,1,2,1.559,17.8.2023,97,93,93.1,h+,M216,Slow,24,49,1.37,0.34,1.562,h+M216,Fast 30-38 1 2 97,
Fast 30-38,1,2,1.67,17.8.2023,98,anc,anc_h-_M216,h-,M216,anc,anc,372,1.35,0.35,1.495,h-M216,Fast 30-38 1 2 98,
Fast 30-38,1,2,1.594,17.8.2023,99,141,141.1,h+,M216,Intermediate,24,241,1.32,0.39,1.509,h+M216,Fast 30-38 1 2 99,
Fast 30-38,1,2,1.42,17.8.2023,100,89,89.1,h+,M216,Slow,24,33,1.3,0.35,1.506,h+M216,Fast 30-38 1 2 100,
Fast 30-38,1,3,0.496,23.8.2023,1,115,115.1,h-,M216,Fast,24,137,1.58,0.25,1.686,h-M216,Fast 30-38 1 3 1,
Fast 30-38,1,3,0.873,23.8.2023,2,99,99.1,h-,M216,Mean,24,73,1.34,0.22,1.505,h-M216,Fast 30-38 1 3 2,
Fast 30-38,1,3,1.551,23.8.2023,3,81,81.1,h+,M216,Slow,24,1,1.24,0.26,1.424,h+M216,Fast 30-38 1 3 3,
Fast 30-38,1,3,1.677,23.8.2023,4,anc,anc_h+_M216,h+,M216,anc,anc,322,1.55,0.28,1.686,h+M216,Fast 30-38 1 3 4,
Fast 30-38,1,3,0.21,23.8.2023,6,anc,anc_h- _M210,h-,M210,anc,anc,371,1.62,0.32,1.731,h-M210,Fast 30-38 1 3 6,
Fast 30-38,1,3,1.605,23.8.2023,7,95,95.1,h-,M210,Slow,24,57,1.4,0.32,1.53,h-M210,Fast 30-38 1 3 7,
Fast 30-38,1,3,1.331,23.8.2023,8,157,157.1,h+,M216,Extreme,24,305,1.39,0.26,1.573,h+M216,Fast 30-38 1 3 8,
Fast 30-38,1,3,1.266,23.8.2023,9,151,151.1,h+,M210,Extreme,24,281,1.38,0.25,1.564,h+M210,Fast 30-38 1 3 9,
Fast 30-38,1,3,1.178,23.8.2023,10,122,122.1,h+,M210,Fast,24,165,1.38,0.27,1.58,h+M210,Fast 30-38 1 3 10,
Fast 30-38,1,3,0.498,23.8.2023,11,anc,anc_h+_M210,h+,M210,anc,anc,385,1.39,0.31,1.52,h+M210,Fast 30-38 1 3 11,
Fast 30-38,1,3,1.181,23.8.2023,12,127,127.1,h-,M210,Fast,24,185,1.44,0.29,1.63,h-M210,Fast 30-38 1 3 12,
Fast 30-38,1,3,1.704,23.8.2023,13,anc,anc_h-_M216,h-,M216,anc,anc,388,1.42,0.34,1.552,h-M216,Fast 30-38 1 3 13,
Fast 30-38,1,3,1.298,23.8.2023,14,152,152.1,h+,M216,Extreme,24,285,1.45,0.3,1.628,h+M216,Fast 30-38 1 3 14,
Fast 30-38,1,3,1.641,23.8.2023,15,82,82.1,h-,M216,Slow,24,5,1.41,0.31,1.547,h-M216,Fast 30-38 1 3 15,
Fast 30-38,1,3,1.549,23.8.2023,16,118,118.1,h+,M210,Fast,24,149,1.33,0.31,1.539,h+M210,Fast 30-38 1 3 16,
Fast 30-38,1,3,1.69,23.8.2023,17,148,148.1,h-,M210,Extreme,24,269,1.43,0.33,1.596,h-M210,Fast 30-38 1 3 17,
Fast 30-38,1,3,0.266,23.8.2023,18,110,110.1,h-,M210,Mean,24,117,1.33,0.3,1.5,h-M210,Fast 30-38 1 3 18,
Fast 30-38,1,3,0.777,23.8.2023,19,113,113.1,h+,M216,Fast,24,129,1.33,0.27,1.523,h+M216,Fast 30-38 1 3 19,
Fast 30-38,1,3,0.656,23.8.2023,20,135,135.1,h+,M210,Intermediate,24,217,1.49,0.31,1.663,h+M210,Fast 30-38 1 3 20,
Fast 30-38,1,3,0.929,23.8.2023,21,119,119.1,h+,M210,Fast,24,153,1.28,0.38,1.481,h+M210,Fast 30-38 1 3 21,
Fast 30-38,1,3,1.402,23.8.2023,22,134,134.1,h+,M210,Intermediate,24,213,1.38,0.39,1.529,h+M210,Fast 30-38 1 3 22,
Fast 30-38,1,3,1.362,23.8.2023,23,102,102.1,h+,M210,Mean,24,85,1.3,0.39,1.463,h+M210,Fast 30-38 1 3 23,
Fast 30-38,1,3,1.724,23.8.2023,24,147,147.1,h-,M216,Extreme,24,265,1.5,0.33,1.678,h-M216,Fast 30-38 1 3 24,
Fast 30-38,1,3,0.714,23.8.2023,25,114,114.1,h-,M216,Fast,24,133,1.32,0.25,1.502,h-M216,Fast 30-38 1 3 25,
Fast 30-38,1,3,1.634,23.8.2023,26,108,108.1,h-,M216,Mean,24,109,1.33,0.32,1.491,h-M216,Fast 30-38 1 3 26,
Fast 30-38,1,3,1.168,23.8.2023,27,130,130.1,h-,M216,Intermediate,24,197,1.29,0.38,1.448,h-M216,Fast 30-38 1 3 27,
Fast 30-38,1,3,1.376,23.8.2023,28,129,129.1,h+,M216,Intermediate,24,193,1.35,0.42,1.505,h+M216,Fast 30-38 1 3 28,
Fast 30-38,1,3,0.548,23.8.2023,29,146,146.1,h-,M216,Extreme,24,261,1.58,0.21,1.753,h-M216,Fast 30-38 1 3 29,
Fast 30-38,1,3,1.475,23.8.2023,30,124,124.1,h-,M216,Fast,24,173,1.28,0.42,1.452,h-M216,Fast 30-38 1 3 30,
Fast 30-38,1,3,1.712,23.8.2023,31,anc,anc_h+_M216,h+,M216,anc,anc,386,1.45,0.32,1.581,h+M216,Fast 30-38 1 3 31,
Fast 30-38,1,3,1.497,23.8.2023,33,139,139.1,h+,M210,Intermediate,24,233,1.32,0.33,1.499,h+M210,Fast 30-38 1 3 33,
Fast 30-38,1,3,1.29,23.8.2023,34,anc,anc_h+_M210,h+,M210,anc,anc,337,1.48,0.29,1.612,h+M210,Fast 30-38 1 3 34,
Fast 30-38,1,3,1.552,23.8.2023,35,85,85.1,h-,M216,Slow,24,17,1.37,0.31,1.55,h-M216,Fast 30-38 1 3 35,
Fast 30-38,1,3,1.65,23.8.2023,36,153,153.1,h+,M216,Extreme,24,289,1.36,0.33,1.528,h+M216,Fast 30-38 1 3 36,
Fast 30-38,1,3,0.672,23.8.2023,37,anc,anc_h- _M210,h-,M210,anc,anc,323,1.57,0.3,1.695,h-M210,Fast 30-38 1 3 37,
Fast 30-38,1,3,1.73,23.8.2023,38,140,140.1,h-,M216,Intermediate,24,237,1.35,0.28,1.512,h-M216,Fast 30-38 1 3 38,
Fast 30-38,1,3,1.381,23.8.2023,39,143,143.1,h-,M210,Intermediate,24,249,1.52,0.32,1.659,h-M210,Fast 30-38 1 3 39,
Fast 30-38,1,3,1.038,23.8.2023,40,142,142.1,h-,M210,Intermediate,24,245,1.38,0.29,1.554,h-M210,Fast 30-38 1 3 40,
Fast 30-38,1,3,1.445,23.8.2023,41,123,123.1,h+,M210,Fast,24,169,1.36,0.35,1.571,h+M210,Fast 30-38 1 3 41,
Fast 30-38,1,3,1.542,23.8.2023,42,138,138.1,h+,M210,Intermediate,24,229,1.4,0.36,1.57,h+M210,Fast 30-38 1 3 42,
Fast 30-38,1,3,1.22,23.8.2023,43,150,150.1,h+,M210,Extreme,24,277,1.31,0.25,1.464,h+M210,Fast 30-38 1 3 43,
Fast 30-38,1,3,1.414,23.8.2023,44,116,116.1,h-,M210,Fast,24,141,1.37,0.3,1.536,h-M210,Fast 30-38 1 3 44,
Fast 30-38,1,3,1.507,23.8.2023,45,121,121.1,h+,M216,Fast,24,161,1.32,0.27,1.47,h+M216,Fast 30-38 1 3 45,
Fast 30-38,1,3,1.219,23.8.2023,46,131,131.1,h-,M216,Intermediate,24,201,1.27,0.29,1.463,h-M216,Fast 30-38 1 3 46,
Fast 30-38,1,3,0.754,23.8.2023,47,91,91.1,h+,M210,Slow,24,41,1.38,0.22,1.541,h+M210,Fast 30-38 1 3 47,
Fast 30-38,1,3,1.751,23.8.2023,48,104,104.1,h+,M216,Mean,24,93,1.47,0.29,1.652,h+M216,Fast 30-38 1 3 48,
Fast 30-38,1,3,1.682,23.8.2023,49,94,94.1,h-,M210,Slow,24,53,1.38,0.26,1.529,h-M210,Fast 30-38 1 3 49,
Fast 30-38,1,3,0.79,23.8.2023,50,154,154.1,h+,M210,Extreme,24,293,1.34,0.22,1.463,h+M210,Fast 30-38 1 3 50,
